Id,dataset,K,nclim,prio,alpha,rel_dom,rel_irr,rel_eco,crel_dom,crel_irr,crel_eco
2552,Princeton,120,426,1,0.9,90.8333333333333,90.8333333333333,94.6666666666667,94.8082591575648,88.4838421001374,99.1241295236568
2553,Princeton,120,426,2,0.5,91.6666666666667,90.8333333333333,95,94.7549410701267,89.6148277589969,95.1711454949012
2554,Princeton,120,426,2,0.9,90.8333333333333,90.8333333333333,94.5,95.1973484696804,88.4838421001374,94.9020116547515
2555,Princeton,120,426,3,0.5,91.6666666666667,90.8333333333333,94.5,94.7549410701267,89.8099161509926,94.3894790743141
2556,Princeton,120,426,3,0.9,90.8333333333333,90.8333333333333,94.5,95.1973484696804,89.0414019800704,92.6680200207456
2557,Princeton,120,427,1,0.5,93.3333333333333,93,97.5,95.5430000654788,90.7999714693198,98.5217948717949
2558,Princeton,120,427,1,0.9,93.1666666666667,93,96.5,95.6560996181685,90.2019134441528,99.4597708913257
2559,Princeton,120,427,2,0.5,93.5,93,96.5,95.7222167066944,90.7999714693198,96.5770645496815
2560,Princeton,120,427,2,0.9,93.1666666666667,93,96.3333333333333,95.9147743679596,90.2019134441528,96.6528182217979
2561,Princeton,120,427,3,0.5,93.5,93.3333333333333,96.1666666666667,95.7222167066944,90.949484169865,96.0357582959228
2562,Princeton,120,427,3,0.9,93.1666666666667,93,96.1666666666667,95.9147743679596,90.5387372138767,95.433357852871
2563,Princeton,120,428,1,0.5,93.3333333333333,93,97.5,95.4689048874876,90.751506474362,98.5217948717949
2564,Princeton,120,428,1,0.9,93,93,96.5,95.5813410353591,90.1670437297033,99.4545484094195
2565,Princeton,120,428,2,0.5,93.3333333333333,93,96.5,95.6501047962926,90.751506474362,96.5555435536849
2566,Princeton,120,428,2,0.9,93,93,96.1666666666667,95.8419827922663,90.1670437297033,96.6262511908771
2567,Princeton,120,428,3,0.5,93.3333333333333,93.1666666666667,96.1666666666667,95.6501047962926,90.9114965151493,95.9662308126987
2568,Princeton,120,428,3,0.9,93,93,96.1666666666667,95.8419827922663,90.4936044622347,95.4233863160413
2569,Princeton,120,429,1,0.5,93.3333333333333,92.8333333333333,97.5,95.3959132686584,90.6943558598095,98.5217948717949
2570,Princeton,120,429,1,0.9,93,92.8333333333333,96.3333333333333,95.5175808554402,90.0995504552816,99.4303854979084
2571,Princeton,120,429,2,0.5,93.3333333333333,92.8333333333333,96.5,95.5783711152297,90.6943558598095,96.5418933161805
2572,Princeton,120,429,2,0.9,93,92.8333333333333,96.1666666666667,95.7770748886725,90.0995504552816,96.6145425526802
2573,Princeton,120,429,3,0.5,93.3333333333333,93.1666666666667,96,95.5783711152297,90.8715543148326,95.8778996999274
2574,Princeton,120,429,3,0.9,93,92.8333333333333,96,95.7770748886725,90.4598912069787,95.2642827054848
2575,Princeton,120,430,1,0.5,93.1666666666667,92.5,97.3333333333333,95.3225583636801,90.6316535546801,98.5143135679775
2576,Princeton,120,430,1,0.9,92.6666666666667,92.5,96.3333333333333,95.4665889471439,89.9827949977916,99.4246165637735
2577,Princeton,120,430,2,0.5,93.1666666666667,92.5,96.3333333333333,95.5145284322127,90.6316535546801,96.4311922089265
2578,Princeton,120,430,2,0.9,92.8333333333333,92.5,95.8333333333333,95.7344764360585,89.9827949977916,96.5176938635516
2579,Princeton,120,430,3,0.5,93.1666666666667,92.8333333333333,95.6666666666667,95.5145284322127,90.8284582147556,95.6810424049708
2580,Princeton,120,430,3,0.9,92.8333333333333,92.5,95.6666666666667,95.7344764360585,90.340939671927,95.1525729513364
2581,Princeton,120,431,1,0.5,93,92.5,97.1666666666667,95.2467661896549,90.5429312382767,98.4087362496303
2582,Princeton,120,431,1,0.9,92.5,92.5,96,95.3814661222632,89.9219113800476,99.3547789896902
2583,Princeton,120,431,2,0.5,93.1666666666667,92.5,96.1666666666667,95.4418522684463,90.5429312382767,96.2918021843865
2584,Princeton,120,431,2,0.9,92.5,92.5,95.6666666666667,95.6592129895882,89.9219113800476,96.3408693934869
2585,Princeton,120,431,3,0.5,93.1666666666667,92.6666666666667,95.6666666666667,95.4418522684463,90.7520052162844,95.481217082441
2586,Princeton,120,431,3,0.9,92.5,92.5,95.6666666666667,95.6592129895882,90.2978353447389,94.8834026721534
2587,Princeton,120,432,1,0.5,93,92.5,97.1666666666667,95.1625871995193,90.4491989407937,98.4005823248708
2588,Princeton,120,432,1,0.9,92.5,92.5,95.8333333333333,95.3168235993309,89.7865607328385,99.3398470197499
2589,Princeton,120,432,2,0.5,93,92.5,96.1666666666667,95.3664378097579,90.4491989407937,96.188541856846
2590,Princeton,120,432,2,0.9,92.5,92.5,95.6666666666667,95.594273401719,89.7865607328385,96.3291609589639
2591,Princeton,120,432,3,0.5,93,92.5,95.6666666666667,95.3664378097579,90.6433207971598,95.4230769230769
2592,Princeton,120,432,3,0.9,92.5,92.5,95.6666666666667,95.594273401719,90.2386672665051,94.5464060217914
2593,Princeton,120,433,1,0.5,55.5,53.5,80.1666666666667,71.6117170551912,60.6237865198862,86.7283911121711
2594,Princeton,120,433,1,0.9,53.6666666666667,53.5,73.8333333333333,72.3617373119469,56.3396069756622,96.3054262811917
2595,Princeton,120,433,2,0.5,56.5,53.5,74.3333333333333,72.7480265991538,60.6237865198862,74.3979757530694
2596,Princeton,120,433,2,0.9,54,53.5,72.6666666666667,74.8526438875327,56.3396069756622,69.2758964661176
2597,Princeton,120,433,3,0.5,56.5,54.1666666666667,72.5,72.7480265991538,62.067717882458,68.427105851721
2598,Princeton,120,433,3,0.9,54,53.6666666666667,72.5,74.8526438875327,57.4062132320645,64.8653217268865
2599,Princeton,120,434,1,0.5,55.1666666666667,53,79.8333333333333,71.0026941779813,60.0097664415243,86.5244491677879
2600,Princeton,120,434,1,0.9,53.3333333333333,53,73.3333333333333,71.7747664040325,55.7062111458554,96.2321480062104
2601,Princeton,120,434,2,0.5,56.1666666666667,53,74.1666666666667,72.1631577003588,60.0097664415243,73.931932176245
2602,Princeton,120,434,2,0.9,53.5,53,72.5,74.3236218648617,55.7062111458554,68.5737984928025
2603,Princeton,120,434,3,0.5,56.1666666666667,53.5,72.1666666666667,72.1631577003588,61.4233279064484,67.9914462959319
2604,Princeton,120,434,3,0.9,53.5,53.1666666666667,72.1666666666667,74.3236218648617,56.7787986861244,64.0662540410943
2605,Princeton,120,435,1,0.5,54.6666666666667,52.3333333333333,79.6666666666667,70.461319752985,59.2742148791334,86.2229567478259
2606,Princeton,120,435,1,0.9,52.6666666666667,52.3333333333333,73.1666666666667,71.2196377566196,55.023247565817,96.1480849044603
2607,Princeton,120,435,2,0.5,55.8333333333333,52.3333333333333,73.6666666666667,71.6381373402924,59.2742148791334,73.4529771850444
2608,Princeton,120,435,2,0.9,52.6666666666667,52.3333333333333,72,73.8030151616823,55.023247565817,68.115128037216
2609,Princeton,120,435,3,0.5,55.8333333333333,52.6666666666667,71.8333333333333,71.6381373402924,60.7230335373134,67.2657647998516
2610,Princeton,120,435,3,0.9,52.6666666666667,52.3333333333333,71.8333333333333,73.8030151616823,56.1248442523041,63.4107348244159
2611,Princeton,120,436,1,0.5,53.8333333333333,52.1666666666667,79.3333333333333,69.9071341224127,58.5719684376152,85.9472462312242
2612,Princeton,120,436,1,0.9,52.5,52.1666666666667,72.5,70.7186238748969,54.2108961372341,96.0655997054862
2613,Princeton,120,436,2,0.5,55,52.1666666666667,73.1666666666667,71.1026582554051,58.5719684376152,72.9742766650093
2614,Princeton,120,436,2,0.9,52.5,52.1666666666667,72,73.3619325647464,54.2108961372341,67.3823115633251
2615,Princeton,120,436,3,0.5,55,52.6666666666667,71.6666666666667,71.1026582554051,59.9658488586259,66.9257932550199
2616,Princeton,120,436,3,0.9,52.5,52.1666666666667,71.6666666666667,73.3619325647464,55.3373085961372,62.4944553542958
2617,Princeton,120,437,1,0.5,53.3333333333333,51.8333333333333,78.6666666666667,69.374670330856,57.8953606846913,85.5240303167091
2618,Princeton,120,437,1,0.9,51.8333333333333,51.8333333333333,72.5,70.1295324799902,53.6524534734933,96.0388510343428
2619,Princeton,120,437,2,0.5,54.5,51.8333333333333,72.6666666666667,70.6058640593144,57.8953606846913,72.1639999094378
2620,Princeton,120,437,2,0.9,52,51.8333333333333,71.3333333333333,72.834363918339,53.6524534734933,66.6879621956456
2621,Princeton,120,437,3,0.5,54.5,52.1666666666667,71.3333333333333,70.6058640593144,59.1706245509752,66.5416425760291
2622,Princeton,120,437,3,0.9,52,51.8333333333333,71.3333333333333,72.834363918339,54.6474184654801,62.3013808244635
2623,Princeton,120,438,1,0.5,53,51.5,78.5,68.8442269501575,57.2122891054696,85.2018370994731
2624,Princeton,120,438,1,0.9,51.6666666666667,51.5,71.8333333333333,69.5267958751268,53.1555580633149,95.9656748124347
2625,Princeton,120,438,2,0.5,53.8333333333333,51.5,72.3333333333333,70.0853939985866,57.2122891054696,71.7335833842115
2626,Princeton,120,438,2,0.9,51.8333333333333,51.5,71.1666666666667,72.2495505298431,53.1555580633149,66.4202960976663
2627,Princeton,120,438,3,0.5,53.8333333333333,51.8333333333333,71,70.0853939985866,58.507375353,65.9327365141986
2628,Princeton,120,438,3,0.9,51.8333333333333,51.6666666666667,71,72.2495505298431,54.1823688526314,61.8210872305651
2629,Princeton,120,439,1,0.5,63.1666666666667,60.8333333333333,84.6666666666667,77.0241075384005,67.1231536723532,89.7189569174373
2630,Princeton,120,439,1,0.9,61.5,60.8333333333333,79.5,77.9413297455688,62.8761084703536,97.0276430892711
2631,Princeton,120,439,2,0.5,63.3333333333333,60.8333333333333,79.5,77.949610954839,67.1231536723532,79.6760583062378
2632,Princeton,120,439,2,0.9,61.6666666666667,60.8333333333333,78,79.8821153433108,62.8761084703536,75.9676311671063
2633,Princeton,120,439,3,0.5,63.3333333333333,61.3333333333333,77.5,77.949610954839,68.1872581077709,75.3511040893537
2634,Princeton,120,439,3,0.9,61.6666666666667,61.1666666666667,77.5,79.8821153433108,64.0925706037222,71.0234331558208
2635,Princeton,120,440,1,0.5,63,60.6666666666667,84.3333333333333,76.4825338466365,66.3189208577868,89.4738756561167
2636,Princeton,120,440,1,0.9,61.1666666666667,60.6666666666667,78.6666666666667,77.3294798330215,62.2799828785477,96.9675014690609
2637,Princeton,120,440,2,0.5,63,60.6666666666667,79.5,77.4271099654979,66.3189208577868,79.2240137714461
2638,Princeton,120,440,2,0.9,61.1666666666667,60.6666666666667,77.6666666666667,79.3181543143473,62.2799828785477,75.3878337640066
2639,Princeton,120,440,3,0.5,63,61.1666666666667,77.3333333333333,77.4271099654979,67.4096164265566,74.7185602556235
2640,Princeton,120,440,3,0.9,61.1666666666667,60.8333333333333,77.3333333333333,79.3181543143473,63.421238372345,70.6735269269664
2641,Princeton,120,441,1,0.5,62.1666666666667,59.6666666666667,83.8333333333333,75.9539476710688,65.3827210623328,89.0989341282468
2642,Princeton,120,441,1,0.9,60,59.6666666666667,77.6666666666667,76.7839251541561,61.3984759953599,96.8184754774345
2643,Princeton,120,441,2,0.5,62.5,59.6666666666667,78.8333333333333,76.9386161430878,65.3827210623328,78.4140188113628
2644,Princeton,120,441,2,0.9,60.1666666666667,59.6666666666667,76.6666666666667,78.8174793812489,61.3984759953599,74.7518049926726
2645,Princeton,120,441,3,0.5,62.5,60,76.5,76.9386161430878,66.4406369663404,73.9728877605137
2646,Princeton,120,441,3,0.9,60.1666666666667,59.6666666666667,76.5,78.8174793812489,62.5832784139056,69.7780043434987
2647,Princeton,120,442,1,0.5,61.3333333333333,58.5,83.3333333333333,75.3268651826014,64.7349638298371,88.7794860156985
2648,Princeton,120,442,1,0.9,59.5,58.5,77.1666666666667,76.2214307322289,60.5924579511964,96.7435952898061
2649,Princeton,120,442,2,0.5,61.5,58.5,78.1666666666667,76.3438296459304,64.7349638298371,77.7441177879844
2650,Princeton,120,442,2,0.9,59.8333333333333,58.5,76.5,78.2938104305877,60.5924579511964,74.2556186655647
2651,Princeton,120,442,3,0.5,61.5,59.6666666666667,75.6666666666667,76.3438296459304,65.7294258780523,73.5018957812552
2652,Princeton,120,442,3,0.9,59.8333333333333,58.8333333333333,75.6666666666667,78.2938104305877,61.8277888040388,68.9858874184798
2653,Princeton,120,443,1,0.5,60.5,57.3333333333333,83.3333333333333,74.6905614696121,64.1006815441044,88.5648279453607
2654,Princeton,120,443,1,0.9,58.1666666666667,57.3333333333333,77,75.740309277847,59.596438366929,96.6970211427603
2655,Princeton,120,443,2,0.5,60.8333333333333,57.3333333333333,77.6666666666667,75.7364171717418,64.1006815441044,77.2159527366102
2656,Princeton,120,443,2,0.9,58.1666666666667,57.3333333333333,76.1666666666667,77.8517277705837,59.596438366929,73.7854235497814
2657,Princeton,120,443,3,0.5,60.8333333333333,58.5,75.3333333333333,75.7364171717418,65.1061586818935,72.8577878253573
2658,Princeton,120,443,3,0.9,58.1666666666667,57.8333333333333,75.3333333333333,77.8517277705837,60.886529475273,68.1936208231009
2659,Princeton,120,444,1,0.5,59.8333333333333,56.8333333333333,82.5,74.1301096218591,63.3755050582825,88.118978931806
2660,Princeton,120,444,1,0.9,57.6666666666667,56.8333333333333,76.8333333333333,75.1291803168517,58.9696568025929,96.680224546171
2661,Princeton,120,444,2,0.5,60,56.8333333333333,77.5,75.1532429159417,63.3755050582825,77.016670981659
2662,Princeton,120,444,2,0.9,57.8333333333333,56.8333333333333,75.6666666666667,77.3220971453487,58.9696568025929,72.8842655251465
2663,Princeton,120,444,3,0.5,60,58,74.8333333333333,75.1532429159417,64.4620744823063,72.2316442056202
2664,Princeton,120,444,3,0.9,57.8333333333333,57,74.8333333333333,77.3220971453487,60.1276377295139,67.7847572756507
2665,Princeton,120,445,1,0.5,69.1666666666667,67.5,89.1666666666667,82.0780117998261,73.2316010887355,93.022760550244
2666,Princeton,120,445,1,0.9,67.8333333333333,67.5,82.6666666666667,82.9681676383479,69.6982759018899,97.485568459332
2667,Princeton,120,445,2,0.5,69.8333333333333,67.5,83,82.8488757698373,73.2316010887355,84.6578981884816
2668,Princeton,120,445,2,0.9,67.8333333333333,67.5,82.5,84.3402862736956,69.6982759018899,82.596322139353
2669,Princeton,120,445,3,0.5,69.8333333333333,67.8333333333333,82.1666666666667,82.8488757698373,74.081514771728,81.260928091041
2670,Princeton,120,445,3,0.9,67.8333333333333,67.5,82.1666666666667,84.3402862736956,71.2509198595835,76.3906506672969
2671,Princeton,120,446,1,0.5,68.6666666666667,66.8333333333333,88.6666666666667,81.4897546180666,72.3856672143959,92.7089990190005
2672,Princeton,120,446,1,0.9,67,66.8333333333333,82.5,82.3494565356429,68.9167524421925,97.4720709220195
2673,Princeton,120,446,2,0.5,69.1666666666667,66.8333333333333,82.8333333333333,82.2746312080667,72.3856672143959,84.1920817654619
2674,Princeton,120,446,2,0.9,67.1666666666667,66.8333333333333,82,83.7659291956809,68.9167524421925,82.1015265700183
2675,Princeton,120,446,3,0.5,69.1666666666667,67.1666666666667,81.8333333333333,82.2746312080667,73.2305439657123,80.7598981644185
2676,Princeton,120,446,3,0.9,67.1666666666667,66.8333333333333,81.8333333333333,83.7659291956809,70.4239437277096,75.9787906730642
2677,Princeton,120,447,1,0.5,67.8333333333333,66.1666666666667,88,80.8130384229296,71.7785631512923,92.5337220936991
2678,Princeton,120,447,1,0.9,66.5,66.1666666666667,82.1666666666667,81.7702089975621,68.0760070035085,97.4334451691462
2679,Princeton,120,447,2,0.5,68.1666666666667,66.1666666666667,82.3333333333333,81.6335098804506,71.7785631512923,83.6305548931121
2680,Princeton,120,447,2,0.9,66.6666666666667,66.1666666666667,81.6666666666667,83.2279867321821,68.0760070035085,81.6146878027053
2681,Princeton,120,447,3,0.5,68.1666666666667,66.8333333333333,81.3333333333333,81.6335098804506,72.5923349260942,80.2708436366874
2682,Princeton,120,447,3,0.9,66.6666666666667,66.3333333333333,81.3333333333333,83.2279867321821,69.5712666152613,75.44140838403
2683,Princeton,120,448,1,0.5,67.3333333333333,65.8333333333333,87.5,80.1979556312581,71.1263824451189,92.118635015821
2684,Princeton,120,448,1,0.9,66.1666666666667,65.8333333333333,81.6666666666667,81.2174243030206,67.2466316267766,97.3332810643954
2685,Princeton,120,448,2,0.5,67.8333333333333,65.8333333333333,81.8333333333333,81.0208665623278,71.1263824451189,83.1889963997008
2686,Princeton,120,448,2,0.9,66.1666666666667,65.8333333333333,81.3333333333333,82.7144191836407,67.2466316267766,81.0889673854613
2687,Princeton,120,448,3,0.5,67.8333333333333,66.1666666666667,81,81.0208665623278,71.9229879540776,79.8469009001645
2688,Princeton,120,448,3,0.9,66.1666666666667,66,81,82.7144191836407,68.800054597875,74.5717039944876
2689,Princeton,120,449,1,0.5,66.5,65,86.8333333333333,79.5266603301693,70.6056442677618,91.7154163927174
2690,Princeton,120,449,1,0.9,65.6666666666667,65,81.5,80.7014222545654,66.3015536629003,97.3159375299101
2691,Princeton,120,449,2,0.5,66.6666666666667,65,81.5,80.3735766024811,70.6056442677618,82.5252890480415
2692,Princeton,120,449,2,0.9,65.6666666666667,65,81.1666666666667,82.2628482055239,66.3015536629003,80.3724641338683
2693,Princeton,120,449,3,0.5,66.6666666666667,65.5,80.6666666666667,80.3735766024811,71.3765037452651,79.2391409084139
2694,Princeton,120,449,3,0.9,65.6666666666667,65,80.6666666666667,82.2628482055239,67.7511821372771,74.1927464898
2695,Princeton,120,450,1,0.5,66.3333333333333,64.5,85.6666666666667,78.951300182713,69.9984373536844,90.8749132748262
2696,Princeton,120,450,1,0.9,64.8333333333333,64.5,81.3333333333333,80.0972591388832,65.6484098098721,97.2814522447644
2697,Princeton,120,450,2,0.5,66.3333333333333,64.5,81.5,79.7530484855199,69.9984373536844,82.1749163069307
2698,Princeton,120,450,2,0.9,65,64.5,80.5,81.7557689472564,65.6484098098721,79.2844945292884
2699,Princeton,120,450,3,0.5,66.3333333333333,64.8333333333333,80.1666666666667,79.7530484855199,70.8774535725544,78.3675548489449
2700,Princeton,120,450,3,0.9,65,64.6666666666667,80.1666666666667,81.7557689472564,66.8567597991914,74.0506602969621
2701,Princeton,120,451,1,0.5,77,75.6666666666667,91.6666666666667,87.3453328510327,79.0491442765014,94.679567736723
2702,Princeton,120,451,1,0.9,76,75.6666666666667,87.3333333333333,87.9661255326213,76.4496495314963,98.1619125542265
2703,Princeton,120,451,2,0.5,77.6666666666667,75.6666666666667,87.5,87.8998774239722,79.0491442765014,88.6620481657487
2704,Princeton,120,451,2,0.9,76,75.6666666666667,87,89.0113133632787,76.4496495314963,86.8202846071963
2705,Princeton,120,451,3,0.5,77.6666666666667,76,86.8333333333333,87.8998774239722,79.7520999747352,85.8986948487344
2706,Princeton,120,451,3,0.9,76,75.6666666666667,86.8333333333333,89.0113133632786,77.4689357001191,82.8134207007978
2707,Princeton,120,452,1,0.5,76.1666666666667,74.1666666666667,91.5,86.6814097178743,78.3605206706748,94.4786726943807
2708,Princeton,120,452,1,0.9,74.8333333333333,74.1666666666667,87.1666666666667,87.3527277213184,75.619472871167,98.1469400421939
2709,Princeton,120,452,2,0.5,76.8333333333333,74.1666666666667,87.5,87.2352547123462,78.3605206706748,88.4687444466751
2710,Princeton,120,452,2,0.9,75.1666666666667,74.1666666666667,86.3333333333333,88.4614589758322,75.619472871167,86.1157844803931
2711,Princeton,120,452,3,0.5,76.8333333333333,75.1666666666667,86,87.2352547123462,79.1732616028025,85.2211202360621
2712,Princeton,120,452,3,0.9,75.1666666666667,74.3333333333333,86,88.4614589758322,76.5031494956327,82.5847089721689
2713,Princeton,120,453,1,0.5,75,73.5,91.3333333333333,86.0544559386985,77.5604762995175,94.3875844044525
2714,Princeton,120,453,1,0.9,74,73.5,86.8333333333333,86.6411944994456,75.0914193726008,98.0485165983395
2715,Princeton,120,453,2,0.5,75.8333333333333,73.5,86.8333333333333,86.6428743538247,77.5604762995175,88.0024902177498
2716,Princeton,120,453,2,0.9,74,73.5,86.1666666666667,87.7524446298636,75.0914193726008,85.9900280036497
2717,Princeton,120,453,3,0.5,75.8333333333333,73.8333333333333,85.6666666666667,86.6428743538247,78.3507470015968,84.7928943891607
2718,Princeton,120,453,3,0.9,74,73.8333333333333,85.6666666666667,87.7524446298636,76.0980605966927,81.9016675655991
2719,Princeton,120,454,1,0.5,74.3333333333333,72.3333333333333,90.8333333333333,85.4139323281029,76.86589104566,94.2106893913483
2720,Princeton,120,454,1,0.9,72.6666666666667,72.3333333333333,86,86.0568893493495,74.2778231696677,97.9162453320258
2721,Princeton,120,454,2,0.5,75,72.3333333333333,86.5,86.0368941124101,76.86589104566,87.4507553626612
2722,Princeton,120,454,2,0.9,73,72.3333333333333,85.1666666666667,87.190458942497,74.2778231696677,85.6155619520257
2723,Princeton,120,454,3,0.5,75,72.6666666666667,85,86.0368941124101,77.6813643126342,84.084822097493
2724,Princeton,120,454,3,0.9,73,72.5,85,87.190458942497,75.3985145567598,80.9898156859368
2725,Princeton,120,455,1,0.5,73.3333333333333,71.8333333333333,90.3333333333333,84.7563918166776,76.2413856140155,93.8626406945985
2726,Princeton,120,455,1,0.9,72.5,71.8333333333333,85.3333333333333,85.4624456791533,73.4692772744776,97.8285929415846
2727,Princeton,120,455,2,0.5,74.1666666666667,71.8333333333333,85.6666666666667,85.3949266102643,76.2413856140155,86.9337195498322
2728,Princeton,120,455,2,0.9,72.6666666666667,71.8333333333333,85,86.6489691121914,73.4692772744776,84.953292509232
2729,Princeton,120,455,3,0.5,74.1666666666667,72.3333333333333,84.6666666666667,85.3949266102643,76.9732948438494,83.8637438636526
2730,Princeton,120,455,3,0.9,72.6666666666667,72.1666666666667,84.6666666666667,86.6489691121914,74.6494438542071,80.0031121347704
2731,Princeton,120,456,1,0.5,72.5,70.3333333333333,90.1666666666667,84.1792497749758,75.3889692726779,93.4781836672616
2732,Princeton,120,456,1,0.9,71.5,70.3333333333333,85,84.8603805285046,72.6462666287486,97.7767418254698
2733,Princeton,120,456,2,0.5,73.5,70.3333333333333,85.3333333333333,84.8238535597387,75.3889692726779,86.483406187475
2734,Princeton,120,456,2,0.9,72,70.3333333333333,84.5,86.1088256569321,72.6462666287486,84.2295116113547
2735,Princeton,120,456,3,0.5,73.5,71,84.1666666666667,84.8238535597387,76.2079088607376,82.9929956655543
2736,Princeton,120,456,3,0.9,72,70.3333333333333,84.1666666666667,86.108825656932,73.8110511664305,79.2650719074101
2737,Princeton,120,457,1,0.5,85.3333333333333,83.6666666666667,94.3333333333333,91.9765616442587,85.3274624217247,96.3414865333499
2738,Princeton,120,457,1,0.9,84.3333333333333,83.6666666666667,91.6666666666667,92.3817014999275,83.548006227034,98.8252338835829
2739,Princeton,120,457,2,0.5,85.5,83.6666666666667,92,92.282153541209,85.3274624217247,93.0254226669565
2740,Princeton,120,457,2,0.9,84.3333333333333,83.6666666666667,91.1666666666667,93.0806758202613,83.548006227034,91.2404663870368
2741,Princeton,120,457,3,0.5,85.5,84,90.8333333333333,92.282153541209,85.9374309380066,90.6670593298914
2742,Princeton,120,457,3,0.9,84.3333333333333,83.6666666666667,90.8333333333333,93.0806758202613,84.1031705939176,89.0939961120067
2743,Princeton,120,458,1,0.5,85,83.1666666666667,93.5,91.4204760961017,84.4511701135788,95.9306114153896
2744,Princeton,120,458,1,0.9,83.1666666666667,83.1666666666667,91.3333333333333,91.7096602763803,82.9308722844261,98.7686590158645
2745,Princeton,120,458,2,0.5,85.1666666666667,83.1666666666667,92,91.7174698386411,84.4511701135788,92.7078485476288
2746,Princeton,120,458,2,0.9,83.1666666666667,83.1666666666667,90.5,92.4609888787321,82.9308722844261,90.6157804385499
2747,Princeton,120,458,3,0.5,85.1666666666667,83.1666666666667,90.5,91.7174698386411,85.1464590322546,89.9747702797471
2748,Princeton,120,458,3,0.9,83.1666666666667,83.1666666666667,90.5,92.4609888787321,83.3710497438877,88.8855077186035
2749,Princeton,120,459,1,0.5,83.6666666666667,81.8333333333333,93.5,90.9251640418671,83.2166777932879,95.8646932486515
2750,Princeton,120,459,1,0.9,82,81.8333333333333,90.1666666666667,91.1163284708693,82.0015155028228,98.6460208593943
2751,Princeton,120,459,2,0.5,84.1666666666667,81.8333333333333,91,91.2814291557641,83.2166777932879,91.9987600127235
2752,Princeton,120,459,2,0.9,82.1666666666667,81.8333333333333,89.6666666666667,91.8700667818128,82.0015155028228,90.4669938544896
2753,Princeton,120,459,3,0.5,84.1666666666667,82,89.6666666666667,91.2814291557641,83.8710794555048,89.3838150032596
2754,Princeton,120,459,3,0.9,82.1666666666667,81.8333333333333,89.6666666666667,91.8700667818128,82.7310538989135,87.5518075121948
2755,Princeton,120,460,1,0.5,81.8333333333333,80.8333333333333,93.3333333333333,90.2304949255907,82.5442723682802,95.7731793933845
2756,Princeton,120,460,1,0.9,81.1666666666667,80.8333333333333,89.3333333333333,90.6612936825715,80.7233502991954,98.4944170249893
2757,Princeton,120,460,2,0.5,82.8333333333333,80.8333333333333,89.8333333333333,90.6572225160826,82.5442723682802,91.1426379498922
2758,Princeton,120,460,2,0.9,81.1666666666667,80.8333333333333,89.3333333333333,91.4194605542992,80.7233502991954,90.2673344579328
2759,Princeton,120,460,3,0.5,82.8333333333333,81,89.1666666666667,90.6572225160826,83.0904113778048,88.924409943772
2760,Princeton,120,460,3,0.9,81.1666666666667,81,89.1666666666667,91.4194605542992,81.7069391698084,86.2723362225912
2761,Princeton,120,461,1,0.5,80.8333333333333,79.1666666666667,93,89.5187830810105,81.9705998283765,95.5565227643739
2762,Princeton,120,461,1,0.9,80,79.1666666666667,88.8333333333333,90.1203741821423,79.704299611037,98.3837727116514
2763,Princeton,120,461,2,0.5,81.3333333333333,79.1666666666667,89.3333333333333,89.9929126567197,81.9705998283765,90.4116090094996
2764,Princeton,120,461,2,0.9,80,79.1666666666667,88.8333333333333,90.9624543010212,79.704299611037,89.2461238319196
2765,Princeton,120,461,3,0.5,81.3333333333333,79.8333333333333,88.1666666666667,89.9929126567197,82.5229182430408,88.1316392352029
2766,Princeton,120,461,3,0.9,80,79.5,88.1666666666667,90.9624543010212,80.7266482920235,85.0258696641167
2767,Princeton,120,462,1,0.5,80.3333333333333,78.3333333333333,92.6666666666667,88.9385468748486,81.0621397646689,95.3841483417062
2768,Princeton,120,462,1,0.9,78.8333333333333,78.3333333333333,88.8333333333333,89.5151051541457,78.8564869364768,98.3805313861589
2769,Princeton,120,462,2,0.5,80.8333333333333,78.3333333333333,89.3333333333333,89.4038447359858,81.0621397646689,90.3350700126485
2770,Princeton,120,462,2,0.9,79,78.3333333333333,88.3333333333333,90.4208907220729,78.8564869364768,88.5515967105998
2771,Princeton,120,462,3,0.5,80.8333333333333,79,88,89.4038447359858,81.7265104641187,87.5480150671396
2772,Princeton,120,462,3,0.9,79,78.5,88,90.4208907220729,79.7934377885096,84.6210598762402
2773,Princeton,120,463,1,0.5,90.1666666666667,89,96.6666666666667,94.5724474919706,89.5579495047837,97.9764087759521
2774,Princeton,120,463,1,0.9,89.1666666666667,89,94.8333333333333,94.9189934760117,88.2357057406613,99.2446999346283
2775,Princeton,120,463,2,0.5,90.3333333333333,89,95,94.8071727919005,89.5579495047837,95.4293383418408
2776,Princeton,120,463,2,0.9,89.3333333333333,89,94.3333333333333,95.3659930855787,88.2357057406613,94.3941810944038
2777,Princeton,120,463,3,0.5,90.3333333333333,89.1666666666667,94.1666666666667,94.8071727919005,89.8791154934717,94.2078793942185
2778,Princeton,120,463,3,0.9,89.3333333333333,89,94.1666666666667,95.3659930855787,88.6065958827191,92.9836111755525
2779,Princeton,120,464,1,0.5,89.3333333333333,88.3333333333333,96.5,94.2063888176761,88.903598880788,97.8685374860109
2780,Princeton,120,464,1,0.9,88.5,88.3333333333333,94,94.5280381841708,87.672267174769,99.1397829321681
2781,Princeton,120,464,2,0.5,89.5,88.3333333333333,94.5,94.4584555688948,88.903598880788,95.1332900727862
